index,status,bytes,file,url,error
"1","downloaded","3955023","001_Captura-de-pantalla-2026-03-28-a-las-15.52.17.png","https://freight.cargo.site/t/original/i/Y2862277120535381977949884854979/Captura-de-pantalla-2026-03-28-a-las-15.52.17.png",""
"2","downloaded","1227317","002_Captura-de-pantalla-2026-03-28-a-las-15.54.44.png","https://freight.cargo.site/t/original/i/B2862277120812083139055528129219/Captura-de-pantalla-2026-03-28-a-las-15.54.44.png",""
"3","downloaded","2124574","003_85f87748-27e0-4f58-9efd-10477a895585.jpg","https://freight.cargo.site/t/original/i/Y2862276628284016371010499982019/85f87748-27e0-4f58-9efd-10477a895585.jpg",""
"4","downloaded","1020359","004_7a8daf91-db13-4c24-864b-f10021590cc9.jpg","https://freight.cargo.site/t/original/i/O2862276628302463115084209533635/7a8daf91-db13-4c24-864b-f10021590cc9.jpg",""
"5","downloaded","2101387","005_Captura-de-pantalla-2026-03-28-a-las-16.22.27.png","https://freight.cargo.site/t/original/i/O2862277120793636394981818577603/Captura-de-pantalla-2026-03-28-a-las-16.22.27.png",""
"6","downloaded","5582796","006_Captura-de-pantalla-2026-03-28-a-las-16.23.59.png","https://freight.cargo.site/t/original/i/Z2862277120775189650908109025987/Captura-de-pantalla-2026-03-28-a-las-16.23.59.png",""
"7","downloaded","238285","007_Captura-de-pantalla-2026-03-28-a-las-16.25.43.png","https://freight.cargo.site/t/original/i/P2862277120756742906834399474371/Captura-de-pantalla-2026-03-28-a-las-16.25.43.png",""
"8","downloaded","1572160","008_bitluxe-cover.png","https://freight.cargo.site/t/original/i/F2862276628320909859157919085251/bitluxe-cover.png",""
"9","downloaded","2019278","009_borde-cover.png","https://freight.cargo.site/t/original/i/K2862276628339356603231628636867/borde-cover.png",""
"10","downloaded","5076073","010_Captura-de-pantalla-2026-03-28-a-las-16.43.48.png","https://freight.cargo.site/t/original/i/D2862277120738296162760689922755/Captura-de-pantalla-2026-03-28-a-las-16.43.48.png",""
"11","downloaded","3917300","011_Captura-de-pantalla-2026-03-28-a-las-16.46.39.png","https://freight.cargo.site/t/original/i/Z2862277120719849418686980371139/Captura-de-pantalla-2026-03-28-a-las-16.46.39.png",""
"12","downloaded","2791077","012_Captura-de-pantalla-2026-03-28-a-las-16.50.37.png","https://freight.cargo.site/t/original/i/A2862277120701402674613270819523/Captura-de-pantalla-2026-03-28-a-las-16.50.37.png",""
"13","downloaded","2079686","013_Captura-de-pantalla-2026-03-28-a-las-16.53.03.png","https://freight.cargo.site/t/original/i/R2862277120682955930539561267907/Captura-de-pantalla-2026-03-28-a-las-16.53.03.png",""
"14","downloaded","1518964","014_Captura-de-pantalla-2026-03-28-a-las-16.54.07.png","https://freight.cargo.site/t/original/i/D2862277120664509186465851716291/Captura-de-pantalla-2026-03-28-a-las-16.54.07.png",""
"15","downloaded","5930076","015_Captura-de-pantalla-2026-03-28-a-las-16.59.47.png","https://freight.cargo.site/t/original/i/O2862277120646062442392142164675/Captura-de-pantalla-2026-03-28-a-las-16.59.47.png",""
"16","downloaded","277992","016_WhatsApp_Image_2025-01-07_at_00.11.11_12.jpg.jpg","https://freight.cargo.site/t/original/i/N2862277329850586982332167041731/WhatsApp_Image_2025-01-07_at_00.11.11_12.jpg.jpg",""
"17","downloaded","558777","017_Arrimo_2.png.jpg","https://freight.cargo.site/t/original/i/Y2862277329869033726405876593347/Arrimo_2.png.jpg",""
"18","downloaded","1033941","018_ChatGPTImage30jun2025_11_40_16.png.jpg","https://freight.cargo.site/t/original/i/Z2862277329887480470479586144963/ChatGPTImage30jun2025_11_40_16.png.jpg",""
"19","downloaded","391999","019_WhatsApp_Image_2025-01-07_at_00.11.11_2.jpg.jpg","https://freight.cargo.site/t/original/i/D2862277329905927214553295696579/WhatsApp_Image_2025-01-07_at_00.11.11_2.jpg.jpg",""
"20","downloaded","2395479","020_Captura-de-pantalla-2026-03-28-a-las-17.57.24.png","https://freight.cargo.site/t/original/i/A2862277120627615698318432613059/Captura-de-pantalla-2026-03-28-a-las-17.57.24.png",""
"21","downloaded","30739","021_449879159_8878394075520405_7173879344256406189_n.jpg","https://freight.cargo.site/t/original/i/O2862276628357803347305338188483/449879159_8878394075520405_7173879344256406189_n.jpg",""
"22","downloaded","1125872","022_Captura-de-pantalla-2026-03-28-a-las-18.02.55.png","https://freight.cargo.site/t/original/i/W2862277120609168954244723061443/Captura-de-pantalla-2026-03-28-a-las-18.02.55.png",""
"23","downloaded","1006109","023_Captura-de-pantalla-2026-03-28-a-las-18.05.01.png","https://freight.cargo.site/t/original/i/K2862277120590722210171013509827/Captura-de-pantalla-2026-03-28-a-las-18.05.01.png",""
"24","downloaded","390418","024_Captura-de-pantalla-2026-03-28-a-las-18.07.13.png","https://freight.cargo.site/t/original/i/H2862277120553828722023594406595/Captura-de-pantalla-2026-03-28-a-las-18.07.13.png",""
"25","downloaded","778979","025_Captura-de-pantalla-2026-03-28-a-las-18.07.00.png","https://freight.cargo.site/t/original/i/B2862277120572275466097303958211/Captura-de-pantalla-2026-03-28-a-las-18.07.00.png",""
"26","downloaded","2706764","026_Captura-de-pantalla-2026-03-28-a-las-18.34.22.png","https://freight.cargo.site/t/original/i/I2862318779223352005851909403331/Captura-de-pantalla-2026-03-28-a-las-18.34.22.png",""
"27","downloaded","32012","027_603157719_17858502063573561_3929262352565734353_n.jpg","https://freight.cargo.site/t/original/i/O2862318679592487263746621125315/603157719_17858502063573561_3929262352565734353_n.jpg",""
"28","downloaded","184171","028_Captura-de-pantalla-2026-03-28-a-las-18.41.14.png","https://freight.cargo.site/t/original/i/F2862318779204905261778199851715/Captura-de-pantalla-2026-03-28-a-las-18.41.14.png",""
"29","downloaded","340673","029_Captura-de-pantalla-2026-03-28-a-las-18.53.40.png","https://freight.cargo.site/t/original/i/J2862495179699991483370342658755/Captura-de-pantalla-2026-03-28-a-las-18.53.40.png",""
"30","downloaded","815164","030_Captura-de-pantalla-2026-03-28-a-las-18.54.55.png","https://freight.cargo.site/t/original/i/A2862495179718438227444052210371/Captura-de-pantalla-2026-03-28-a-las-18.54.55.png",""
"31","downloaded","61509","031_IMG_2921_dkx0qp.jpg","https://freight.cargo.site/t/original/i/P2862495270236611397136821990083/IMG_2921_dkx0qp.jpg",""
"32","downloaded","29199","032_IMG_9998_ovzjzt.jpg","https://freight.cargo.site/t/original/i/V2862495270255058141210531541699/IMG_9998_ovzjzt.jpg",""
