index,status,bytes,file,url,error
"1","downloaded","1427366","001_Captura-de-pantalla-2026-03-24-a-las-11.32.45.png","https://freight.cargo.site/t/original/i/J2855459556498358408483271291587/Captura-de-pantalla-2026-03-24-a-las-11.32.45.png",""
"2","downloaded","317628","002_1774382425609.jpeg","https://freight.cargo.site/t/original/i/A2856199837158523504017759744707/1774382425609.jpeg",""
"3","downloaded","692426","003_1769178432698.jpeg","https://freight.cargo.site/t/original/i/G2856199837195416992165178847939/1769178432698.jpeg",""
"4","downloaded","80881","004_unnamed-2.jpg","https://freight.cargo.site/t/original/i/T2856199837176970248091469296323/unnamed-2.jpg",""
"5","downloaded","192089","005_1730141673143.jpeg","https://freight.cargo.site/t/original/i/A2858616679576384489717603185347/1730141673143.jpeg",""
"6","downloaded","341531","006_1772131344479.jpeg","https://freight.cargo.site/t/original/i/T2858622597199649615373213840067/1772131344479.jpeg",""
"7","downloaded","2157428","007_Captura-de-pantalla-2026-03-25-a-las-19.31.42.png","https://freight.cargo.site/t/original/i/R2858617561533665397844975497923/Captura-de-pantalla-2026-03-25-a-las-19.31.42.png",""
"8","downloaded","2579284","008_Captura-de-pantalla-2026-03-25-a-las-19.31.24.png","https://freight.cargo.site/t/original/i/O2858617561275410980813041775299/Captura-de-pantalla-2026-03-25-a-las-19.31.24.png",""
"9","downloaded","156238","009_Mockup-_3_.png.jpg","https://freight.cargo.site/t/original/i/X2858622147984537932398212887235/Mockup-_3_.png.jpg",""
"10","downloaded","152788","010_82f8e9_f32cea179cff4ddba5b95b34b1492b36_mv2.png.jpg","https://freight.cargo.site/t/original/i/S2858617204127998969722412937923/82f8e9_f32cea179cff4ddba5b95b34b1492b36_mv2.png.jpg",""
"11","downloaded","1787966","011_Captura-de-pantalla-2026-03-25-a-las-19.40.34.png","https://freight.cargo.site/t/original/i/L2858617561515218653771265946307/Captura-de-pantalla-2026-03-25-a-las-19.40.34.png",""
"12","downloaded","2716665","012_Captura-de-pantalla-2026-03-25-a-las-19.42.37.png","https://freight.cargo.site/t/original/i/Q2858617561496771909697556394691/Captura-de-pantalla-2026-03-25-a-las-19.42.37.png",""
"13","downloaded","5357414","013_Captura-de-pantalla-2026-03-25-a-las-19.44.31.png","https://freight.cargo.site/t/original/i/X2858617561478325165623846843075/Captura-de-pantalla-2026-03-25-a-las-19.44.31.png",""
"14","downloaded","1140509","014_Captura-de-pantalla-2026-03-25-a-las-19.49.16.png","https://freight.cargo.site/t/original/i/V2858617561441431677476427739843/Captura-de-pantalla-2026-03-25-a-las-19.49.16.png",""
"15","downloaded","1023295","015_Captura-de-pantalla-2026-03-25-a-las-19.54.09.png","https://freight.cargo.site/t/original/i/X2858617561422984933402718188227/Captura-de-pantalla-2026-03-25-a-las-19.54.09.png",""
"16","downloaded","182390","016_Captura-de-pantalla-2026-03-25-a-las-19.58.59.png","https://freight.cargo.site/t/original/i/Y2858617561404538189329008636611/Captura-de-pantalla-2026-03-25-a-las-19.58.59.png",""
"17","downloaded","382095","017_Captura-de-pantalla-2026-03-25-a-las-20.01.11.png","https://freight.cargo.site/t/original/i/P2858617561386091445255299084995/Captura-de-pantalla-2026-03-25-a-las-20.01.11.png",""
"18","downloaded","3166597","018_Captura-de-pantalla-2026-03-25-a-las-20.01.49.png","https://freight.cargo.site/t/original/i/A2858617561367644701181589533379/Captura-de-pantalla-2026-03-25-a-las-20.01.49.png",""
"19","downloaded","334652","019_Captura-de-pantalla-2026-03-25-a-las-20.02.30.png","https://freight.cargo.site/t/original/i/Z2858617561349197957107879981763/Captura-de-pantalla-2026-03-25-a-las-20.02.30.png",""
"20","downloaded","2627200","020_Captura-de-pantalla-2026-03-25-a-las-20.05.25.png","https://freight.cargo.site/t/original/i/P2858617561330751213034170430147/Captura-de-pantalla-2026-03-25-a-las-20.05.25.png",""
"21","downloaded","3988615","021_Captura-de-pantalla-2026-03-25-a-las-20.05.54.png","https://freight.cargo.site/t/original/i/Q2858617561312304468960460878531/Captura-de-pantalla-2026-03-25-a-las-20.05.54.png",""
"22","downloaded","172682","022_1773157773235.jpeg","https://freight.cargo.site/t/original/i/J2858616679594831233791312736963/1773157773235.jpeg",""
"23","downloaded","2108993","023_4f00b34f-7ccc-4708-b99d-f8893a3283c7_rw_1920.jpg","https://freight.cargo.site/t/original/i/T2858616679613277977865022288579/4f00b34f-7ccc-4708-b99d-f8893a3283c7_rw_1920.jpg",""
"24","downloaded","5066007","024_4ea73515-6866-4fc1-bf06-6f365e977345_rw_3840.jpg","https://freight.cargo.site/t/original/i/I2858616679631724721938731840195/4ea73515-6866-4fc1-bf06-6f365e977345_rw_3840.jpg",""
"25","downloaded","1791689","025_Captura-de-pantalla-2026-03-26-a-las-10.52.57.png","https://freight.cargo.site/t/original/i/P2858617561293857724886751326915/Captura-de-pantalla-2026-03-26-a-las-10.52.57.png",""
