source,project,author,url,statusCode,category,method,finalUrl,error
referencioteca,Aguas Andinas,Aribel González,https://ariariari.com/Aguas-Andinas,200,ok,HEAD,https://ariariari.com/Aguas-Andinas,
referencioteca,INTRÉPIDA ATELIER,Hyemin An,https://intrepidaatelier.com,200,ok,HEAD,https://intrepidaatelier.com/,
referencioteca,"Movimiento, vida, huellas / Libro de Artista",Hyemin An,https://www.behance.net/gallery/57938283/Movimiento-vida-huellas-Libro-de-Artista,200,ok,HEAD,https://www.behance.net/gallery/57938283/Movimiento-vida-huellas-Libro-de-Artista,
referencioteca,Theragun PRO Plus - By Therabody,Nicolás Robertson,https://www.behance.net/gallery/182010403/Theragun-PRO-Plus-By-Therabody,200,ok,HEAD,https://www.behance.net/gallery/182010403/Theragun-PRO-Plus-By-Therabody,
referencioteca,PHOTOVOLTAIC TRAINING BENCH,Nicolás Robertson,https://nicolasrobertson.com/index.php/project/giz-pv-training-module/,200,ok,HEAD,https://nicolasrobertson.com/index.php/project/giz-pv-training-module/,
referencioteca,Dominó,Shuting Zhong Xie,https://sabadosabado.com/proyectos/domino/,200,ok,HEAD,https://sabadosabado.com/proyectos/domino/,
referencioteca,Night - Cranberry Mag,Emiliana Montes,https://www.emilianamontes.com/copia-de-rodrigo-2,200,ok,HEAD,https://www.emilianamontes.com/copia-de-rodrigo-2,
referencioteca,Revista Ya - mariana di girolamo,Emiliana Montes,https://www.emilianamontes.com/copia-de-rodrigo-1,200,ok,HEAD,https://www.emilianamontes.com/copia-de-rodrigo-1,
referencioteca,CANTAR EL OLVIDO,Esteban Millar,https://www.linkedin.com/posts/esteban-millar-k_portafolio-2026-brief-activity-7414781774389563392-b6-h?utm_source=share&utm_medium=member_desktop&rcm=ACoAAENdsFEB8cHH4aAjoEic9bK9fxqH37Fjuro,200,ok,HEAD,https://es.linkedin.com/posts/esteban-millar-k_portafolio-2026-brief-activity-7414781774389563392-b6-h,
referencioteca,EMPLEOS VERDES,Esteban Millar,https://www.linkedin.com/posts/esteban-millar-k_portafolio-2026-brief-activity-7414781774389563392-b6-h?utm_source=share&utm_medium=member_desktop&rcm=ACoAAENdsFEB8cHH4aAjoEic9bK9fxqH37Fjuro,200,ok,HEAD,https://es.linkedin.com/posts/esteban-millar-k_portafolio-2026-brief-activity-7414781774389563392-b6-h,
referencioteca,Know Your Tools: Neuroscience and Service Design,Gaspar Jarry,https://www.logos-verlag.de/cgi-bin/engpapermid?doi=10.30819/touchpoint.15-2.10&lng=deu&id=,200,ok,HEAD,https://www.logos-verlag.de/cgi-bin/engpapermid?doi=10.30819/touchpoint.15-2.10&lng=deu&id=,
referencioteca,Know Your Tools: Neuroscience and Service Design,Catalina Meza,https://www.logos-verlag.de/cgi-bin/engpapermid?doi=10.30819/touchpoint.15-2.10&lng=deu&id=,200,ok,HEAD,https://www.logos-verlag.de/cgi-bin/engpapermid?doi=10.30819/touchpoint.15-2.10&lng=deu&id=,
referencioteca,Know Your Tools: Neuroscience and Service Design,Catalina Meza,https://www.instagram.com/p/DASD2BmNpsw/?img_index=1,200,ok,HEAD,https://www.instagram.com/p/DASD2BmNpsw/?img_index=1,
referencioteca,Ecualizando futuros,Gaspar Jarry,https://gasparjarry.myportfolio.com/ecualizando-futuros,404,broken,HEAD,https://gasparjarry.myportfolio.com/ecualizando-futuros,
referencioteca,¿Dónde viven tus monstruos?,Isidora Silva,https://www.behance.net/gallery/110237953/Donde-viven-tus-monstruos,200,ok,HEAD,https://www.behance.net/gallery/110237953/Donde-viven-tus-monstruos,
referencioteca,La naturaleza de la tecnología,Isidora Silva,https://www.behance.net/gallery/168081973/La-naturaleza-de-la-tecnologia-Publicacion-Digital,200,ok,HEAD,https://www.behance.net/gallery/168081973/La-naturaleza-de-la-tecnologia-Publicacion-Digital,
referencioteca,Aurora Botánica,Javiera Palma,https://aurorabotanica.cl,200,ok,HEAD,https://aurorabotanica.cl/,
referencioteca,Aurora Botánica,Javiera Palma,https://www.instagram.com/aurorabotanica.cl,200,ok,HEAD,https://www.instagram.com/aurorabotanica.cl,
referencioteca,Otros Pérez,Catalina Pérez,http://otrosperez.com,200,ok,HEAD,https://otrosperez.com/,
referencioteca,Otros Pérez,Catalina Pérez,https://www.instagram.com/otrosperez/,200,ok,HEAD,https://www.instagram.com/otrosperez/,
referencioteca,Emotional Patches,Felipe Orellana Fuentealba,https://www.dazeddigital.com/art-photography/article/59888/1/felipe-orellana-these-photos-disclose-their-subjects-most-traumatic-secrets,200,ok,HEAD,https://www.dazeddigital.com/art-photography/article/59888/1/felipe-orellana-these-photos-disclose-their-subjects-most-traumatic-secrets,
referencioteca,Prints,Renata Scanavini Grazioli,https://www.renatascanavini.com/copia-de-amazonia-swimwear-1,200,ok,HEAD,https://www.renatascanavini.com/copia-de-amazonia-swimwear-1,
referencioteca,"Diseñadora Deco Hogar, Menaje",Renata Scanavini Grazioli,https://www.renatascanavini.com/copia-de-amazonia-swimwear,200,ok,HEAD,https://www.renatascanavini.com/copia-de-amazonia-swimwear,
referencioteca,ConservationReserves.org – Explora,Magdalena Aboitiz,https://www.behance.net/gallery/227399221/Diseno-web-para-ConservationReservesorg-Explora,200,ok,HEAD,https://www.behance.net/gallery/227399221/Diseno-web-para-ConservationReservesorg-Explora,
referencioteca,Anillo Palmerae,Magdalena Aboitiz,https://sagara.cl/products/anillo-palmerae,200,ok,HEAD,https://sagara.cl/products/anillo-palmerae,
referencioteca,Living Bajamar,Maria Jesus Arestizabal,https://www.jainteriorismo.cl/living-bajamar.html,200,ok,HEAD,https://www.jainteriorismo.cl/living-bajamar.html,
referencioteca,Quincho Pinares,Maria Jesus Arestizabal,https://www.jainteriorismo.cl/quincho-pinares.html,200,ok,HEAD,https://www.jainteriorismo.cl/quincho-pinares.html,
referencioteca,Living Bosques de Montemar,Maria Jesus Arestizabal,https://www.jainteriorismo.cl/living-bosques.html,200,ok,HEAD,https://www.jainteriorismo.cl/living-bosques.html,
referencioteca,Pantalón Sintra Vichy,María Jesús Correa Ortúzar,https://macodesign.cl/collections/pantalones/products/pantalon-sintra-vichy,200,ok,HEAD,https://macodesign.cl/collections/pantalones/products/pantalon-sintra-vichy,
referencioteca,SERENGETI,Gracia Covarrubias Prieto,https://www.graciacovarrubias.com/serengueti,200,ok,HEAD,https://www.graciacovarrubias.com/serengueti,
referencioteca,camino del ayuntamiento,Andrea Krauss,https://www.studiokrauss.com/caminodelayuntamiento,200,ok,HEAD,https://www.studiokrauss.com/caminodelayuntamiento,
referencioteca,Dormitorio | Brabanzón,Andrea Krauss,https://www.instagram.com/p/DWM6a8qkVKF/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,200,ok,HEAD,https://www.instagram.com/p/DWM6a8qkVKF/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,
referencioteca,LIVING | PIEDRA ROJA,Andrea Krauss,https://www.instagram.com/p/DVW5TTPES-n/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,200,ok,HEAD,https://www.instagram.com/p/DVW5TTPES-n/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,
referencioteca,Publicidad en Aeropuerto de Santiago,Catalina Lagos,https://www.cslagos.cl/portfolio-1/publicidad-en-aeropuerto-de-santiago,200,ok,HEAD,https://www.cslagos.cl/portfolio-1/publicidad-en-aeropuerto-de-santiago,
referencioteca,Bikini Bottom Cala Bordo,Magdalena Maiz Hohlberg,https://mare.cl/products/bikini-bottom-cala-bordo,200,ok,HEAD,https://mare.cl/products/bikini-bottom-cala-bordo,
referencioteca,Raffia Bag Palma Cacao Brown,Magdalena Maiz Hohlberg,https://mare.cl/products/raffia-bag-palma-cacao-brown,200,ok,HEAD,https://mare.cl/products/raffia-bag-palma-cacao-brown,
referencioteca,Peto Crop Top Terracota Rib,Magdalena Maiz Hohlberg,https://mare.cl/products/peto-crop-top-terracora-rib,200,ok,HEAD,https://mare.cl/products/peto-crop-top-terracora-rib,
referencioteca,Mobiliario Escenográfico,José Miguel Pumpin,https://www.behance.net/gallery/115804405/Mobiliaro-escenografico,200,ok,HEAD,https://www.behance.net/gallery/115804405/Mobiliaro-escenografico,
referencioteca,The Umbrella Academy en Netflix Chile,Javiera Valiente,https://cargocollective.com/javieravaliente/The-Umbrella-Academy-Ilustraciones-para-Netflix-Chile,200,ok,HEAD,https://cargocollective.com/javieravaliente/The-Umbrella-Academy-Ilustraciones-para-Netflix-Chile,
referencioteca,Días Nublados - Novela Gráfica,Javiera Valiente,https://cargocollective.com/javieravaliente/Dias-Nublados-Novela-Grafica,200,ok,HEAD,https://cargocollective.com/javieravaliente/Dias-Nublados-Novela-Grafica,
referencioteca,PETRA Y EL SOL,Javiera Valiente,https://cargocollective.com/javieravaliente/filter/development/Petra-y-el-Sol-Asistencia-de-Arte-Stop-Motion,200,ok,HEAD,https://cargocollective.com/javieravaliente/filter/development/Petra-y-el-Sol-Asistencia-de-Arte-Stop-Motion,
referencioteca,Sucursal Volvo,Tamara Schwarz Appelt,https://schwarzhaus.cl/pages/sucursales-volvo,200,ok,HEAD,https://schwarzhaus.cl/pages/sucursales-volvo,
referencioteca,Elaboración de un simulador de trauma torácico a partir de un torso cadavérico utilizando tecnología de imágenes digitales e impresión 3D,Sebastian Spoerer,https://www.researchgate.net/profile/Sebastian_Spoerer,200,ok,GET,https://www.researchgate.net/profile/Sebastian_Spoerer,
referencioteca,Web Design - KE-ZU Furniture,Maria Jesus Sotoluque,https://www.behance.net/gallery/222464357/Web-Design-KE-ZU-Furniture,200,ok,HEAD,https://www.behance.net/gallery/222464357/Web-Design-KE-ZU-Furniture,
referencioteca,"“Poner en valor a los objetos”, en: Diseña, 9 (2015): 190-191",Lilian Calderón,https://www.linkedin.com/in/lilian-calderon-aguirre-b3371814b/overlay/1607973714450/single-media-viewer/?type=DOCUMENT&profileId=ACoAACQ8UVcBMG3tdkfLOMXUc70s1j93g7UGL10,999,server_error,HEAD,https://www.linkedin.com/in/lilian-calderon-aguirre-b3371814b/overlay/1607973714450/single-media-viewer/?type=DOCUMENT&profileId=ACoAACQ8UVcBMG3tdkfLOMXUc70s1j93g7UGL10,
referencioteca,Un origen desconocido del diseño industrial,Lilian Calderón,https://foroalfa.org/articulos/un-origen-desconocido-del-diseno-industrial,200,ok,HEAD,https://foroalfa.org/articulos/un-origen-desconocido-del-diseno-industrial,
referencioteca,Línea de Ensamble,Vicente Múñoz,https://chilean-design-chronicles.lovable.app/,200,ok,HEAD,https://chilean-design-chronicles.lovable.app/,
referencioteca,La fête de la vie,Rosario Balmaceda Espinosa,https://www.linkedin.com/posts/rosariobe_campa%C3%B1a-pascua-de-resurrecci%C3%B3n-la-f%C3%AAte-activity-7442299314976112640-xQu0?utm_source=share&utm_medium=member_desktop&rcm=ACoAAENdsFEB8cHH4aAjoEic9bK9fxqH37Fjuro,200,ok,HEAD,https://es.linkedin.com/posts/rosariobe_campa%C3%B1a-pascua-de-resurrecci%C3%B3n-la-f%C3%AAte-activity-7442299314976112640-xQu0,
referencioteca,La Fête de L'Amour,Rosario Balmaceda Espinosa,https://www.linkedin.com/posts/angeles-alvarez-casta%C3%B1o-b289311b9_campa%C3%B1a-la-f%C3%AAte-de-lamour-muy-emocionada-ugcPost-7420472189377826816-wATc?utm_source=share&utm_medium=member_desktop&rcm=ACoAAENdsFEB8cHH4aAjoEic9bK9fxqH37Fjuro,200,ok,HEAD,https://es.linkedin.com/posts/angeles-alvarez-casta%C3%B1o-b289311b9_campa%C3%B1a-la-f%C3%AAte-de-lamour-muy-emocionada-activity-7420472191089221632--oze,
referencioteca,EL SOL IMPLORA (Video Oficial),Juan Pablo Bustamante,https://www.youtube.com/watch?v=ZgqHKwb2Gnk,200,ok,HEAD,https://www.youtube.com/watch?v=ZgqHKwb2Gnk,
referencioteca,Patitas Perdidas,Nicole Cavada,https://www.behance.net/gallery/189928253/Patitas-perdidas,200,ok,HEAD,https://www.behance.net/gallery/189928253/Patitas-perdidas,
referencioteca,Audio Rutas de Barrio,Paz Osorio Schmied,https://marchantes.cl/audiorutas/,200,ok,HEAD,https://marchantes.cl/audiorutas/,
referencioteca,Audio Rutas de Barrio,Paz Osorio Schmied,https://www.instagram.com/Marchantes.cl,200,ok,HEAD,https://www.instagram.com/Marchantes.cl,
referencioteca,Viajes Lectores,Francisca Torres,https://www.instagram.com/viajeslectores?igsh=MnNvNzR1aDNxdXNj,200,ok,HEAD,https://www.instagram.com/viajeslectores?igsh=MnNvNzR1aDNxdXNj,
referencioteca,Redes sociales: NewFuture,Victoria Garcia,https://victoriagarciast.myportfolio.com/redes-sociales-newfuture,404,broken,HEAD,https://victoriagarciast.myportfolio.com/redes-sociales-newfuture,
referencioteca,Escuela sin Fronteras,Catalina Hepp,https://www.service-design-network.org/community-knowledge/escuela-sin-fronteras,200,ok,HEAD,https://www.service-design-network.org/community-knowledge/escuela-sin-fronteras,
referencioteca,Viajes Lectores,Victoria Garcia,https://victoriagarciast.myportfolio.com/viajes-lectores,404,broken,HEAD,https://victoriagarciast.myportfolio.com/viajes-lectores,
referencioteca,Campaña día del niño,Francisca Torres,https://flen.es/campana-dia-del-nino,404,broken,HEAD,https://flen.es/campana-dia-del-nino,
referencioteca,Ketal,Sebastián Castro,https://sebastiancastrog.myportfolio.com/portafolio-2026,404,broken,HEAD,https://sebastiancastrog.myportfolio.com/portafolio-2026,
referencioteca,La Mesa,Magdalena Fontaine,https://www.behance.net/gallery/141549371/La-Mesa,200,ok,HEAD,https://www.behance.net/gallery/141549371/La-Mesa,
referencioteca,Maremagnum,Beatriz Luna,https://beatrizluna.myportfolio.com/maremagnum,404,broken,HEAD,https://beatrizluna.myportfolio.com/maremagnum,
referencioteca,Canción del Ciervo y el Niño,Antonella Rosati,https://www.behance.net/gallery/221101819/Afiche-para-Cancion-del-Ciervo-y-el-Nino,200,ok,HEAD,https://www.behance.net/gallery/221101819/Afiche-para-Cancion-del-Ciervo-y-el-Nino,
referencioteca,Fiesta de La Tirana,Francisca Valenzuela Chamorro,https://franvalenzuela.framer.website/la-fiesta-de-la-tirana,200,ok,HEAD,https://franvalenzuela.framer.website/la-fiesta-de-la-tirana,
referencioteca,CANASTOS ORIETA,Fernanda González,https://fernandagn.myportfolio.com/canastos-orieta,404,broken,HEAD,https://fernandagn.myportfolio.com/canastos-orieta,
referencioteca,Finca Estudio,Andrea Balmaceda Vicuña,https://www.instagram.com/finca.estudio/,200,ok,HEAD,https://www.instagram.com/finca.estudio/,
referencioteca,Landing page Impacto Neto Positivo,Paula Alvarado Echeverría,https://www.impactonetopositivo.com/landing/,200,ok,HEAD,https://www.impactonetopositivo.com/landing/,
referencioteca,Rediseño website greenticket,Paula Alvarado Echeverría,https://www.greenticket.cl/,200,ok,HEAD,https://www.greenticket.cl/,
referencioteca,Lumi: Juego para niños con Discapacidad Visual,Daniela Fernández Luengas,https://www.behance.net/gallery/47171561/Lumi-Juego-para-ninos-con-Discapacidad-Visual,200,ok,HEAD,https://www.behance.net/gallery/47171561/Lumi-Juego-para-ninos-con-Discapacidad-Visual,
referencioteca,Cerámicas,Antonia Grunefeld,https://antoniagrunefeld.com/ceramics-i,404,broken,HEAD,https://antoniagrunefeld.com/ceramics-i,
referencioteca,Ilustraciones,Antonia Grunefeld,https://antoniagrunefeld.com/ilus,404,broken,HEAD,https://antoniagrunefeld.com/ilus,
referencioteca,Ilustraciones,Juan de Dios Urrutia Izquierdo,https://dribbble.com/juandedios/shots,200,ok,HEAD,https://dribbble.com/juandedios/shots,
referencioteca,BOHO,MANUELA VILLANUEVA WALKER,https://manuelavillanueva9.wixsite.com/mvwdesign/boho-lounge,200,ok,HEAD,https://manuelavillanueva9.wixsite.com/mvwdesign/boho-lounge,
referencioteca,DREAMY WINTER 22,MANUELA VILLANUEVA WALKER,https://manuelavillanueva9.wixsite.com/mvwdesign/lounge-dreamy-w22,200,ok,HEAD,https://manuelavillanueva9.wixsite.com/mvwdesign/lounge-dreamy-w22,
referencioteca,LOUNGE HOME S23,MANUELA VILLANUEVA WALKER,https://manuelavillanueva9.wixsite.com/mvwdesign/lounge-home-s23,200,ok,HEAD,https://manuelavillanueva9.wixsite.com/mvwdesign/lounge-home-s23,
referencioteca,Armenté,Francisca Villela Armenté,https://www.instagram.com/armenteofficial/,200,ok,HEAD,https://www.instagram.com/armenteofficial/,
referencioteca,Japo Set,Francisca Villela Armenté,https://www.instagram.com/p/C74bWQuitaA/?img_index=1,200,ok,HEAD,https://www.instagram.com/p/C74bWQuitaA/?img_index=1,
referencioteca,BEST SELLER,Francisca Villela Armenté,https://www.instagram.com/p/C8oyZ1gCXr6/?img_index=1,200,ok,HEAD,https://www.instagram.com/p/C8oyZ1gCXr6/?img_index=1,
referencioteca,Top Nostalgia,Francisca Villela Armenté,https://www.instagram.com/p/C1HdKDrtb2X/?img_index=1,200,ok,HEAD,https://www.instagram.com/p/C1HdKDrtb2X/?img_index=1,
referencioteca,NoJockey,Francisca Villela Armenté,https://www.instagram.com/p/CwhvIPGII_c/?img_index=1,200,ok,HEAD,https://www.instagram.com/p/CwhvIPGII_c/?img_index=1,
referencioteca,Señalética Club Manquehue,Carolina Correa,https://carocorrea.com/senaletica-club-manquehue,404,broken,HEAD,https://carocorrea.com/senaletica-club-manquehue,
referencioteca,Tawa Refugio del Puelo,Carolina Correa,https://carocorrea.com/tawa-refugio-del-puelo,404,broken,HEAD,https://carocorrea.com/tawa-refugio-del-puelo,
referencioteca,Adagio Teas® | Rebranding,Carla Marrazzo,https://www.behance.net/gallery/161640559/Adagio-Teas-Rebranding,200,ok,HEAD,https://www.behance.net/gallery/161640559/Adagio-Teas-Rebranding,
referencioteca,MODO,Carla Marrazzo,https://www.behance.net/gallery/220938527/MODO-Branding-Strategy,200,ok,HEAD,https://www.behance.net/gallery/220938527/MODO-Branding-Strategy,
referencioteca,They were friends,Antonia Berger,https://antoniaberger.com,200,ok,HEAD,https://antoniaberger.com/,
referencioteca,Sonder,Antonia Berger,https://antoniaberger.com,200,ok,HEAD,https://antoniaberger.com/,
referencioteca,Escena Silvestre,Cristina Tapia Robles,https://laderasur.com/articulo/biodiversidad-que-sana-proyecto-artistico-lleva-la-fauna-silvestre-a-dos-hospitales-de-chile-a-traves-de-murales/,200,ok,HEAD,https://laderasur.com/articulo/biodiversidad-que-sana-proyecto-artistico-lleva-la-fauna-silvestre-a-dos-hospitales-de-chile-a-traves-de-murales/,
referencioteca,Afiche Día de los Patrimonios 2024,Cristina Tapia Robles,https://www.behance.net/gallery/244196121/Afiche-Dia-de-los-Patrimonios-2024,200,ok,HEAD,https://www.behance.net/gallery/244196121/Afiche-Dia-de-los-Patrimonios-2024,
referencioteca,Cuenta Pública 2024 (gráfica),Cristina Tapia Robles,https://www.behance.net/gallery/243783229/Linea-grafica-Cuenta-Publica-2024,200,ok,HEAD,https://www.behance.net/gallery/243783229/Linea-grafica-Cuenta-Publica-2024,
referencioteca,La Distancia Adecuada entre Dos Puntos,Sebastián Cobo,https://sebastiancobo.com/Work,200,ok,HEAD,https://sebastiancobo.com/Work,
referencioteca,DIOPTRÍA -397,Sebastián Cobo,https://sebastiancobo.com/Work,200,ok,HEAD,https://sebastiancobo.com/Work,
referencioteca,Diagrama del Agua I y Diagrama del Agua II (Incompleto),Sebastián Cobo,https://sebastiancobo.com/Work,200,ok,HEAD,https://sebastiancobo.com/Work,
referencioteca,Campo Difuso — Exposición Colectiva Taller Las Nieves,Sebastián Cobo,https://sebastiancobo.com/Work,200,ok,HEAD,https://sebastiancobo.com/Work,
referencioteca,Wildscapes - Manquehue,Juan Croxatto,https://www.youtube.com/watch?v=BrlIZ78BVPs,200,ok,HEAD,https://www.youtube.com/watch?v=BrlIZ78BVPs,
referencioteca,Fotografía producto,josefa diaz moller,https://josefadiaz.cl/producto/,200,ok,HEAD,https://josefadiaz.cl/producto/,
referencioteca,Fotografía producto,josefa diaz moller,https://josefadiaz.cl/moda/,200,ok,HEAD,https://josefadiaz.cl/moda/,
referencioteca,Fotografía gastronomía,josefa diaz moller,https://josefadiaz.cl/gastronomia/,200,ok,HEAD,https://josefadiaz.cl/gastronomia/,
referencioteca,Fotografía montaña,josefa diaz moller,https://josefadiaz.cl/montana/,200,ok,HEAD,https://josefadiaz.cl/montana/,
referencioteca,Fotografía interiores,josefa diaz moller,https://josefadiaz.cl/interiores/,200,ok,HEAD,https://josefadiaz.cl/interiores/,
referencioteca,Infografías para el Parque Humedal del Río Maipo,Catalina Hildebrandt,https://www.catalinahildebrandt.com/phrm-infographics-1,200,ok,HEAD,https://www.catalinahildebrandt.com/phrm-infographics-1,
referencioteca,Proyecto de Preservación de Tradiciones Chilenas,Catalina Hildebrandt,https://www.catalinahildebrandt.com/un-project,200,ok,HEAD,https://www.catalinahildebrandt.com/un-project,
referencioteca,Chincol,Catalina Hildebrandt,https://www.instagram.com/p/DS0WTRfgF8y/,200,ok,HEAD,https://www.instagram.com/p/DS0WTRfgF8y/,
referencioteca,Vestido Letualle Pesto,Luz María Hurtado,https://luzhurtado.cl/products/vestido-arles-pesto,200,ok,HEAD,https://luzhurtado.cl/products/vestido-arles-pesto,
referencioteca,Traje Velour Negro,Luz María Hurtado,https://luzhurtado.cl/products/traje-avignon-negro,200,ok,HEAD,https://luzhurtado.cl/products/traje-avignon-negro,
referencioteca,Vestido Lune Rosa print,Luz María Hurtado,https://luzhurtado.cl/products/vestido-vence-rosa-print,200,ok,HEAD,https://luzhurtado.cl/products/vestido-vence-rosa-print,
referencioteca,Terraneo,Jacinta Navarro,https://www.jacintanavarro.com/branding,200,ok,HEAD,https://www.jacintanavarro.com/branding,
referencioteca,CAFEXPRESS (Rebranding y diseño de servicio),Antonia Paulsen,https://www.linkedin.com/feed/update/urn:li:activity:7440397315829440512/,200,ok,HEAD,https://es.linkedin.com/posts/m%C3%B3nica-cox-bustamante-02a38297_activity-7440397315829440512-aU8A,
referencioteca,Educación Ciudadana,Antonia Paulsen,https://www.zooma.cl/proyecto_post/educacion-ciudadana/,200,ok,HEAD,https://www.zooma.cl/proyecto_post/educacion-ciudadana/,
referencioteca,mycoloop,Ana Schacht,https://www.instagram.com/p/Cs0aovjIXRN/?img_index=1,200,ok,HEAD,https://www.instagram.com/p/Cs0aovjIXRN/?img_index=1,
referencioteca,Hack The Waste,Rayén Espinoza,https://sprightly-scone-49459d.netlify.app,200,ok,HEAD,https://sprightly-scone-49459d.netlify.app/,
referencioteca,Hack The Waste,Rayén Espinoza,https://www.instagram.com/reel/DLiuXM4MEfh/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,200,ok,HEAD,https://www.instagram.com/reel/DLiuXM4MEfh/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,
referencioteca,THE ART OF DESTRUCTION,Sebastián Tala,https://sebatala.myportfolio.com/the-art-of-destruction,404,broken,HEAD,https://sebatala.myportfolio.com/the-art-of-destruction,
referencioteca,Under Armour Chile Tienda Online,Victoria Schuwirth Montero,https://www.linkedin.com/posts/lab51-chile_lab51-shopifyplus-ecommerce-activity-7402440321755783168-CT6J?utm_source=share&utm_medium=member_desktop&rcm=ACoAAENdsFEB8cHH4aAjoEic9bK9fxqH37Fjuro,200,ok,HEAD,https://es.linkedin.com/posts/lab51-chile_lab51-shopifyplus-ecommerce-activity-7402440321755783168-CT6J,
referencioteca,Rediseño tarjetas banco ripley,Andrés Valdivieso Vera,https://www.behance.net/gallery/136507291/Rediseno-tarjetas-banco-ripley,200,ok,HEAD,https://www.behance.net/gallery/136507291/Rediseno-tarjetas-banco-ripley,
referencioteca,Sin Nombre,Andrés Valdivieso Vera,https://www.instagram.com/p/CxRHxY2Jq3Z/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,200,ok,HEAD,https://www.instagram.com/p/CxRHxY2Jq3Z/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,
referencioteca,Axis 1.1,Pablo Gutiérrez,https://www.instagram.com/p/DV9rbzLFeOa/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,200,ok,HEAD,https://www.instagram.com/p/DV9rbzLFeOa/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,
referencioteca,Axis 1.1,Pablo Gutiérrez,https://drive.google.com/file/d/1UwALiYZEpGeHibhGB-oHQfw3eYkwN7YY/view?fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAGnAuwvC8CldrBtZxAcBrM4dPhmg0fBMGWpnQK2NYRiSYRVzxdWksDjYWCVQus_aem_DW5z4OxsLm2uIWMMfrodJA,200,ok,HEAD,https://drive.google.com/file/d/1UwALiYZEpGeHibhGB-oHQfw3eYkwN7YY/view?fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAGnAuwvC8CldrBtZxAcBrM4dPhmg0fBMGWpnQK2NYRiSYRVzxdWksDjYWCVQus_aem_DW5z4OxsLm2uIWMMfrodJA,
referencioteca,ABC Pediatrics Book,Claudia Zavala,https://www.behance.net/gallery/163952093/ABC-Pediatrics-Book,200,ok,HEAD,https://www.behance.net/gallery/163952093/ABC-Pediatrics-Book,
referencioteca,Minie The Squirrel - Picture Book,Claudia Zavala,https://www.behance.net/gallery/152520679/Minie-The-Squirrel-Picture-Book,200,ok,HEAD,https://www.behance.net/gallery/152520679/Minie-The-Squirrel-Picture-Book,
referencioteca,Hacia un habitar regenerativo en la Patagonia: guía de diseño para Conjuntos Residenciales Rurales,Martita Apel,https://www.linkedin.com/posts/estudio-postal_diseaehoeditorial-estudiopostal-diseaehograerfico-ugcPost-7378415926003798016-zkUo?utm_source=share&utm_medium=member_desktop&rcm=ACoAAENdsFEB8cHH4aAjoEic9bK9fxqH37Fjuro,200,ok,HEAD,https://es.linkedin.com/posts/estudio-postal_dise%C3%B1oeditorial-estudiopostal-dise%C3%B1ogr%C3%A1fico-activity-7378415927127752704-M8IV,
referencioteca,Ediciones ARQ - Portadas Nº 116-117-118,Martita Apel,https://www.behance.net/gallery/233567245/Ediciones-ARQ-Portadas-N-116-117-118,200,ok,HEAD,https://www.behance.net/gallery/233567245/Ediciones-ARQ-Portadas-N-116-117-118,
referencioteca,Informe 8 años Meric,Antonio Batlle Lathrop,https://batlle.work/diseno-editorial-informe-10-anos-meric,404,broken,HEAD,https://batlle.work/diseno-editorial-informe-10-anos-meric,
referencioteca,Manual de Gestión APR - Fundación Huella Local,Antonio Batlle Lathrop,https://batlle.work/manual-de-gestion-apr-fundacion-huella-local,404,broken,HEAD,https://batlle.work/manual-de-gestion-apr-fundacion-huella-local,
referencioteca,NICOPOLY UX/UI - WEB DESIGN,Consuelo Burotto Sánchez,https://www.behance.net/gallery/140604569/NICOPOLY-UXUI-WEB-DESIGN,200,ok,HEAD,https://www.behance.net/gallery/140604569/NICOPOLY-UXUI-WEB-DESIGN,
referencioteca,Audioteca Gabriela Mistral,Carmen di Girolamo Arteaga,https://www.linkedin.com/posts/carmen-di-girolamo-arteaga-580275b9_no-me-hab%C3%ADa-dado-el-tiempo-de-sentarme-a-activity-7417601780492124160-Bcw3?utm_source=share&utm_medium=member_desktop&rcm=ACoAAENdsFEB8cHH4aAjoEic9bK9fxqH37Fjuro,200,ok,HEAD,https://es.linkedin.com/posts/carmen-di-girolamo-arteaga-580275b9_no-me-hab%C3%ADa-dado-el-tiempo-de-sentarme-a-activity-7417601780492124160-Bcw3,
referencioteca,Audioteca Gabriela Mistral,Carmen di Girolamo Arteaga,https://audiotecagm.cl,200,ok,HEAD,https://audiotecagm.cl/,
